# 79src recal. Tspin, N(HI)
 Tpeak    e      tau      e      VLSR   e    DelV    e     Tspin         e           Tkmax      NHI     erNHI CNM   Frac   e    Name     
   K      K                      km/s km/s   km/s   km/s     K           K             K      10+20cm-2                            
========================================================================================================================================
2.50   -12.00   0.342   0.006   -6.4   0.0   2.06   0.04   13.1846   5.9096   92.0   0.1802   0.0809   0   -18.00   -18.00   3C79
1.55   -12.00   0.082   0.007   -3.3   0.0   1.18   0.12   35.5989   10.2525   30.0   0.0668   0.0212   4   -18.00   -18.00   3C79
8.08   2.21   0.011   -10.000   -3.0   1.6   15.40   1.07   730.0000   -12.0000   5182.0   3.0996   0.8583   9   0.50   0.29   3C79
6.93   -12.00   0.139   0.005   1.4   0.0   2.85   0.14   73.3790   10.4986   177.0   0.5639   0.0877   1   -18.00   -18.00   3C79
21.34   -12.00   0.148   0.004   2.2   0.2   14.09   0.27   201.9434   22.9956   4339.0   8.1692   0.9688   2   -18.00   -18.00   3C79
1.76   -12.00   0.048   0.006   9.8   0.1   1.14   0.17   66.6609   8.9329   28.0   0.0708   0.0167   3   -18.00   -18.00   3C79
1.72   0.17   0.000   -10.000   -19.5   0.3   6.08   0.76   5170.0000   -12.0000   808.0   0.2520   0.0407   9   0.50   0.29   3C93.1
4.26   0.09   0.010   -10.000   -13.1   0.6   43.14   1.07   410.0000   -12.0000   40687.0   4.5108   0.1464   9   0.50   0.29   3C93.1
19.91   -12.00   0.860   0.080   6.5   0.2   2.99   0.24   44.1756   16.3173   195.0   2.2036   0.8578   1   -18.00   -18.00   3C93.1
32.88   1.75   0.044   -10.000   7.2   0.0   7.88   0.26   740.0000   -12.0000   1357.0   6.3504   0.3966   9   0.38   0.28   3C93.1
20.40   -12.00   1.243   0.117   8.8   0.1   2.54   0.13   36.5142   14.2003   141.0   2.2364   0.9021   0   -18.00   -18.00   3C93.1
1.65   -12.00   0.081   0.004   -1.2   0.1   3.23   0.18   37.3119   7.9815   228.0   0.1894   0.0429   3   -18.00   -18.00   3C98-1
16.65   0.31   0.022   -10.000   6.0   0.1   13.51   0.23   770.0000   -12.0000   3992.0   5.5188   0.1387   9   0.57   0.29   3C98-1
7.78   -12.00   0.209   0.011   9.4   0.0   1.47   0.09   55.7733   20.8416   47.0   0.3324   0.1271   0   -18.00   -18.00   3C98-1
35.37   -12.00   0.368   0.008   9.7   0.0   6.07   0.08   146.7023   7.3082   804.0   6.3569   0.3555   1   -18.00   -18.00   3C98-1
5.94   -12.00   0.028   0.003   22.8   0.3   5.40   0.65   303.1917   9.3431   638.0   0.8893   0.1459   2   -18.00   -18.00   3C98-1
5.05   -12.00   0.090   0.004   -1.5   0.1   3.16   0.14   83.5753   7.5602   218.0   0.4611   0.0508   3   -18.00   -18.00   3C98-2
20.18   0.36   0.011   -10.000   7.3   0.1   13.21   0.21   1860.0000   -12.0000   3813.0   6.5394   0.1557   9   0.53   0.29   3C98-2
4.47   -12.00   0.203   0.013   9.5   0.0   1.39   0.10   34.7031   19.8092   41.0   0.1900   0.1100   0   -18.00   -18.00   3C98-2
36.44   -12.00   0.452   0.011   9.6   0.0   4.62   0.06   127.8491   10.7227   466.0   5.1791   0.4573   1   -18.00   -18.00   3C98-2
5.74   -12.00   0.035   0.003   22.5   0.2   4.56   0.42   234.0884   8.5488   453.0   0.7247   0.0950   2   -18.00   -18.00   3C98-2
1.48   -12.00   0.092   0.004   -1.0   0.1   4.87   0.22   30.4081   6.4900   519.0   0.2643   0.0588   3   -18.00   -18.00   3C98
17.00   0.23   0.021   -10.000   6.3   0.1   14.86   0.21   800.0000   -12.0000   4824.0   6.1992   0.1208   9   0.53   0.29   3C98
7.09   -12.00   0.297   0.017   9.5   0.0   1.35   0.09   37.3312   25.7802   39.0   0.2904   0.2021   1   -18.00   -18.00   3C98
38.72   -12.00   0.508   0.012   9.5   0.0   5.21   0.07   123.9017   7.9381   594.0   6.3614   0.4427   0   -18.00   -18.00   3C98
5.33   -12.00   0.041   0.003   23.0   0.2   6.82   0.58   190.1960   5.2231   1016.0   1.0317   0.1192   2   -18.00   -18.00   3C98
4.54   -12.00   0.057   0.004   -2.0   0.2   4.37   0.44   117.7230   7.2531   416.0   0.5688   0.0781   3   -18.00   -18.00   3C105
6.85   0.40   0.019   -10.000   6.5   0.2   24.41   0.69   370.0000   -12.0000   13021.0   4.1076   0.2651   9   0.49   0.29   3C105
25.63   -12.00   2.103   0.054   8.3   0.0   1.81   0.04   36.9162   15.0444   71.0   2.7259   1.1147   2   -18.00   -18.00   3C105
24.86   -12.00   0.169   0.012   8.4   0.1   9.47   0.44   206.3611   5.5692   1960.0   6.4068   0.5705   1   -18.00   -18.00   3C105
33.06   -12.00   2.883   0.075   10.5   0.0   1.97   0.04   44.1781   12.0708   84.0   4.8674   1.3396   0   -18.00   -18.00   3C105
10.31   1.04   0.041   -10.000   0.8   0.2   4.53   0.53   250.0000   -12.0000   448.0   1.1466   0.1763   9   0.50   0.29   3C109
8.52   1.05   0.003   -10.000   2.4   0.6   26.59   1.78   3020.0000   -12.0000   15456.0   5.5440   0.7766   9   0.49   0.29   3C109
22.33   -12.00   0.381   0.040   5.0   0.2   3.48   0.26   90.8216   5.5749   265.0   2.3360   0.3334   1   -18.00   -18.00   3C109
62.73   -12.00   1.979   0.037   9.3   0.1   4.35   0.18   91.8645   3.3264   412.0   15.3411   0.8910   0   -18.00   -18.00   3C109
27.80   -12.00   0.344   0.028   13.5   0.1   2.35   0.16   122.4803   4.3776   120.0   1.9207   0.2151   2   -18.00   -18.00   3C109
2.15   0.28   0.007   -10.000   -19.1   1.1   17.07   2.91   290.0000   -12.0000   6371.0   0.9198   0.1924   9   0.50   0.29   3C120
5.99   1.35   0.001   -10.000   5.2   2.2   20.35   4.53   4130.0000   -12.0000   9050.0   2.8602   0.9438   9   0.50   0.29   3C120
19.32   -12.00   0.736   0.010   6.2   0.0   1.33   0.02   47.5635   8.6436   38.0   0.9032   0.1652   0   -18.00   -18.00   3C120
34.34   -12.00   1.666   0.007   7.6   0.0   4.48   0.01   53.5620   12.5496   438.0   7.7551   1.8174   1   -18.00   -18.00   3C120
41.30   5.57   0.103   -10.000   8.1   0.1   6.34   0.73   400.0000   -12.0000   877.0   6.3504   1.1349   9   0.18   0.23   3C120
20.65   -12.00   0.634   0.008   10.2   0.0   1.91   0.02   56.4251   4.9770   79.0   1.3255   0.1189   2   -18.00   -18.00   3C120
0.57   -12.00   0.032   0.002   -72.9   0.1   4.28   0.24   57.1970   13.1149   400.0   0.1520   0.0371   4   -18.00   -18.00   3C123
3.82   0.18   0.003   -10.000   -60.7   0.5   25.36   1.27   1270.0000   -12.0000   14054.0   2.3814   0.1628   9   0.50   0.29   3C123
0.18   -12.00   0.008   0.001   -57.8   0.5   5.62   1.09   168.7207   54.1462   691.0   0.1472   0.0582   3   -18.00   -18.00   3C123
2.51   -12.00   0.063   0.002   -19.6   0.0   3.14   0.11   68.9648   7.8327   215.0   0.2647   0.0326   2   -18.00   -18.00   3C123
10.11   0.18   0.002   -10.000   -7.2   0.3   37.54   0.53   5170.0000   -12.0000   30812.0   9.3240   0.2108   9   0.49   0.29   3C123
13.50   -12.00   1.606   0.026   4.4   0.0   4.79   0.02   21.5528   9.3744   501.0   3.2163   1.4000   0   -18.00   -18.00   3C123
80.96   -12.00   0.596   0.026   4.7   0.0   2.32   0.08   228.6416   145.1646   117.0   6.1329   3.9087   1   -18.00   -18.00   3C123
88.19   5.96   0.304   -10.000   4.9   0.1   6.09   0.11   290.0000   -12.0000   811.0   13.1922   0.9183   9   0.00   0.00   3C123
0.00   -12.00   0.007   0.002   20.0   0.5   3.88   1.09   161.0082   46.1635   328.0   0.0848   0.0418   5   -18.00   -18.00   3C123
10.77   0.27   0.135   -10.000   -40.1   0.1   5.74   0.19   80.0000   -12.0000   720.0   1.5120   0.0627   9   0.50   0.29   3C131
9.21   0.25   0.034   -10.000   -19.1   1.1   43.93   1.10   270.0000   -12.0000   42178.0   9.9414   0.3652   9   0.49   0.29   3C131
21.36   -12.00   0.321   0.006   -2.3   0.1   6.95   0.21   100.8151   6.8421   1057.0   4.3631   0.3342   1   -18.00   -18.00   3C131
25.06   1.64   0.040   -10.000   1.5   0.1   16.80   0.92   620.0000   -12.0000   6168.0   10.3068   0.8781   9   0.44   0.29   3C131
39.30   -12.00   2.152   0.034   5.3   0.0   4.24   0.04   56.1716   10.1556   392.0   9.9426   1.8069   0   -18.00   -18.00   3C131
5.52   0.15   0.005   -10.000   -16.4   1.3   45.87   2.18   1100.0000   -12.0000   45997.0   6.2244   0.3388   9   0.50   0.29   3C132
9.04   -12.00   0.351   0.007   1.8   0.1   5.43   0.12   40.7649   13.9609   643.0   1.5072   0.5181   1   -18.00   -18.00   3C132
39.75   0.97   0.020   -10.000   5.7   0.1   14.50   0.43   2000.0000   -12.0000   4595.0   14.1372   0.5410   9   0.49   0.29   3C132
43.75   -12.00   1.542   0.028   8.1   0.0   2.42   0.03   70.3959   18.4842   128.0   5.0959   1.3427   0   -18.00   -18.00   3C132
19.68   -12.00   0.260   0.006   13.0   0.1   5.68   0.23   111.4543   12.1467   705.0   3.1930   0.3785   2   -18.00   -18.00   3C132
12.83   -12.00   0.060   0.008   -29.5   0.4   8.45   0.63   292.2800   7.2102   1559.0   2.8746   0.4448   4   -18.00   -18.00   3C133
1.16   -12.00   0.064   0.009   -27.6   0.2   2.84   0.46   38.6450   9.0349   176.0   0.1363   0.0432   3   -18.00   -18.00   3C133
9.06   0.17   0.020   -10.000   -14.7   0.7   46.06   0.82   460.0000   -12.0000   46378.0   10.2438   0.2638   9   0.50   0.29   3C133
15.35   -12.00   0.262   0.006   -0.2   0.2   6.17   0.31   87.2191   14.5029   831.0   2.7351   0.4792   1   -18.00   -18.00   3C133
25.98   -12.00   0.891   0.021   3.7   0.0   2.77   0.06   56.1786   21.4956   167.0   2.6897   1.0328   2   -18.00   -18.00   3C133
45.62   1.62   0.015   -10.000   4.3   0.1   12.41   0.39   3000.0000   -12.0000   3368.0   13.8852   0.6562   9   0.45   0.29   3C133
30.18   -12.00   1.532   0.021   8.0   0.0   2.51   0.02   48.7827   17.2368   138.0   3.6389   1.2871   0   -18.00   -18.00   3C133
3.78   -12.00   0.038   0.002   -21.5   0.1   3.45   0.21   153.9184   6.5510   260.0   0.3914   0.0356   5   -18.00   -18.00   3C138
5.20   0.14   0.004   -10.000   -8.6   0.5   47.38   1.27   1260.0000   -12.0000   49076.0   6.0354   0.2288   9   0.50   0.29   3C138
11.82   -12.00   0.247   0.006   -0.5   0.1   2.86   0.12   71.6724   12.0964   178.0   0.9822   0.1725   1   -18.00   -18.00   3C138
8.48   -12.00   0.176   0.014   1.6   0.1   1.84   0.09   71.5348   13.9052   73.0   0.4494   0.0969   3   -18.00   -18.00   3C138
21.94   -12.00   0.060   0.004   1.8   0.2   14.64   0.48   493.9783   29.5556   4683.0   8.4173   0.8029   2   -18.00   -18.00   3C138
25.99   -12.00   1.046   0.008   6.4   0.0   2.30   0.02   51.0337   15.4980   115.0   2.3817   0.7238   0   -18.00   -18.00   3C138
20.17   0.75   0.014   -10.000   6.8   0.4   11.11   0.84   1470.0000   -12.0000   2700.0   5.4936   0.4615   9   0.54   0.29   3C138
15.70   -12.00   0.406   0.005   9.1   0.0   2.81   0.06   61.2562   14.5404   172.0   1.3557   0.3235   4   -18.00   -18.00   3C138
58.36   -12.00   0.260   0.010   -15.9   0.3   15.41   0.74   325.0307   2.6259   5191.0   25.2624   1.5676   1   -18.00   -18.00   3C141.0
3.27   0.41   0.015   -10.000   -11.4   1.8   68.55   6.32   220.0000   -12.0000   102731.0   5.5062   0.8527   9   0.75   0.18   3C141.0
113.44   1.74   0.101   -10.000   0.6   0.0   11.17   0.09   1120.0000   -12.0000   2726.0   31.0968   0.5366   9   0.00   0.00   3C141.0
20.73   -12.00   0.875   0.024   1.6   0.1   6.19   0.14   45.5849   2.2178   836.0   4.7895   0.2886   0   -18.00   -18.00   3C141.0
9.10   0.93   0.005   -10.000   -10.6   0.3   8.78   0.66   2000.0000   -12.0000   1684.0   1.9656   0.2478   9   0.50   0.29   3C142.1
0.90   -12.00   0.101   0.007   -9.2   0.1   3.24   0.26   21.1723   17.4266   229.0   0.1344   0.1115   3   -18.00   -18.00   3C142.1
44.11   -12.00   2.362   0.045   7.0   0.0   3.13   0.03   61.4530   19.5930   214.0   8.8134   2.8162   0   -18.00   -18.00   3C142.1
39.15   1.16   0.028   -10.000   8.7   0.1   16.13   0.41   1400.0000   -12.0000   5686.0   15.4980   0.6026   9   0.44   0.29   3C142.1
4.22   -12.00   0.203   0.007   13.4   0.1   4.12   0.17   33.4403   13.5460   370.0   0.5425   0.2217   1   -18.00   -18.00   3C142.1
9.51   -12.00   0.083   0.007   22.4   0.1   3.39   0.32   161.5427   13.2309   251.0   0.8817   0.1329   2   -18.00   -18.00   3C142.1
11.61   -12.00   0.068   0.003   -23.7   0.1   4.35   0.22   236.7697   6.9730   412.0   1.3586   0.0996   5   -18.00   -18.00   3C154
24.81   -12.00   0.709   0.014   -2.9   0.0   4.45   0.06   62.5229   18.1440   433.0   3.8267   1.1143   3   -18.00   -18.00   3C154
6.05   -12.00   0.292   0.019   -2.1   0.0   1.32   0.10   33.0339   22.9709   37.0   0.2470   0.1735   2   -18.00   -18.00   3C154
75.24   0.85   0.041   -10.000   1.4   0.0   18.23   0.11   1830.0000   -12.0000   7267.0   33.6672   0.4294   9   0.76   0.18   3C154
30.83   -12.00   0.919   0.014   1.8   0.0   2.63   0.07   65.2784   23.2344   151.0   3.0607   1.0934   1   -18.00   -18.00   3C154
19.70   -12.00   0.479   0.007   5.0   0.1   3.47   0.10   66.8751   19.6308   263.0   2.1563   0.6368   0   -18.00   -18.00   3C154
10.83   -12.00   0.413   0.006   10.6   0.0   2.12   0.03   42.2562   11.5543   98.0   0.7177   0.1968   4   -18.00   -18.00   3C154
23.71   0.80   0.049   -10.000   7.1   0.3   13.83   0.41   480.0000   -12.0000   4181.0   8.0514   0.3600   9   0.50   0.29   3C167
38.17   -12.00   0.252   0.008   22.6   0.4   21.71   0.98   219.6702   8.6951   10302.0   23.3134   1.5833   2   -18.00   -18.00   3C167
32.37   1.26   0.202   -10.000   38.3   0.6   20.60   0.78   160.0000   -12.0000   9280.0   16.3800   0.8851   9   0.55   0.28   3C167
50.50   -12.00   0.941   0.024   42.2   0.1   8.01   0.23   105.1101   16.0398   1403.0   15.3688   2.4184   0   -18.00   -18.00   3C167
8.60   -12.00   0.386   0.032   49.3   0.1   2.09   0.19   36.2413   7.0726   95.0   0.5672   0.1308   1   -18.00   -18.00   3C167
1.90   0.07   0.002   -10.000   -8.8   0.7   65.50   1.54   980.0000   -12.0000   93799.0   3.0618   0.1329   9   0.50   0.29   3C172.0
3.35   -12.00   0.059   0.005   1.5   0.2   4.33   0.46   89.8647   8.2044   409.0   0.4454   0.0729   0   -18.00   -18.00   3C172.0
13.58   0.13   0.014   -10.000   2.5   0.1   18.46   0.15   1000.0000   -12.0000   7453.0   6.1488   0.0769   9   0.50   0.29   3C172.0
0.99   -12.00   0.031   0.004   9.4   0.4   5.62   1.03   71.3076   9.3866   691.0   0.2410   0.0626   1   -18.00   -18.00   3C172.0
6.61   0.04   0.006   -10.000   2.8   0.1   17.67   0.20   1150.0000   -12.0000   6826.0   2.8728   0.0366   9   0.50   0.00   3C190.0
