# 79src recal. Tspin, N(HI)
 Tpeak    e      tau      e      VLSR   e    DelV    e     Tspin         e           Tkmax      NHI     erNHI CNM   Frac   e    Name     
   K      K                      km/s km/s   km/s   km/s     K           K             K      10+20cm-2                            
========================================================================================================================================
8.08   2.21   0.011   -10.000   -3.0   1.6   15.40   1.07   730.00   -12.00   5182.0   2.46   0.6812   9   0.50   0.29   3C79
6.93   -12.00   0.139   0.005   1.4   0.0   2.85   0.14   53.25   8.33   177.0   0.41   0.0687   1   -18.00   -18.00   3C79
21.34   -12.00   0.148   0.004   2.2   0.2   14.09   0.27   155.61   18.25   4339.0   6.30   0.7672   2   -18.00   -18.00   3C79
1.76   -12.00   0.048   0.006   9.8   0.1   1.14   0.17   37.78   6.82   28.0   0.04   0.0106   3   -18.00   -18.00   3C79
1.72   0.17   0.000   -10.000   -19.5   0.3   6.08   0.76   5170.00   -12.00   808.0   0.20   0.0323   9   0.50   0.29   3C93.1
4.26   0.09   0.010   -10.000   -13.1   0.6   43.14   1.07   410.00   -12.00   40687.0   3.58   0.1162   9   0.50   0.29   3C93.1
19.91   -12.00   0.860   0.080   6.5   0.2   2.99   0.24   34.50   12.95   195.0   1.73   0.6797   1   -18.00   -18.00   3C93.1
32.88   1.75   0.044   -10.000   7.2   0.0   7.88   0.26   740.00   -12.00   1357.0   5.04   0.3147   9   0.38   0.28   3C93.1
20.40   -12.00   1.243   0.117   8.8   0.1   2.54   0.13   28.67   11.27   141.0   1.77   0.7154   0   -18.00   -18.00   3C93.1
1.65   -12.00   0.081   0.004   -1.2   0.1   3.23   0.18   21.28   6.32   228.0   0.11   0.0331   3   -18.00   -18.00   3C98-1
16.65   0.31   0.022   -10.000   6.0   0.1   13.51   0.23   770.00   -12.00   3992.0   4.38   0.1101   9   0.57   0.29   3C98-1
7.78   -12.00   0.209   0.011   9.4   0.0   1.47   0.09   41.24   16.54   47.0   0.25   0.1006   0   -18.00   -18.00   3C98-1
35.37   -12.00   0.368   0.008   9.7   0.0   6.07   0.08   114.85   5.80   804.0   5.00   0.2814   1   -18.00   -18.00   3C98-1
5.94   -12.00   0.028   0.003   22.8   0.3   5.40   0.65   215.87   6.91   638.0   0.63   0.1040   2   -18.00   -18.00   3C98-1
5.05   -12.00   0.090   0.004   -1.5   0.1   3.16   0.14   58.82   5.99   218.0   0.33   0.0388   3   -18.00   -18.00   3C98-2
20.18   0.36   0.011   -10.000   7.3   0.1   13.21   0.21   1860.00   -12.00   3813.0   5.19   0.1236   9   0.53   0.29   3C98-2
4.47   -12.00   0.203   0.013   9.5   0.0   1.39   0.10   24.40   15.72   41.0   0.13   0.0870   0   -18.00   -18.00   3C98-2
36.44   -12.00   0.452   0.011   9.6   0.0   4.62   0.06   100.23   8.51   466.0   4.08   0.3625   1   -18.00   -18.00   3C98-2
5.74   -12.00   0.035   0.003   22.5   0.2   4.56   0.42   165.93   6.56   453.0   0.52   0.0678   2   -18.00   -18.00   3C98-2
1.48   -12.00   0.092   0.004   -1.0   0.1   4.87   0.22   16.82   5.14   519.0   0.15   0.0456   3   -18.00   -18.00   3C98
17.00   0.23   0.021   -10.000   6.3   0.1   14.86   0.21   800.00   -12.00   4824.0   4.92   0.0959   9   0.53   0.29   3C98
7.09   -12.00   0.297   0.017   9.5   0.0   1.35   0.09   27.59   20.46   39.0   0.21   0.1603   1   -18.00   -18.00   3C98
38.72   -12.00   0.508   0.012   9.5   0.0   5.21   0.07   97.27   6.30   594.0   5.02   0.3508   0   -18.00   -18.00   3C98
5.33   -12.00   0.041   0.003   23.0   0.2   6.82   0.58   134.11   3.95   1016.0   0.72   0.0844   2   -18.00   -18.00   3C98
4.54   -12.00   0.057   0.004   -2.0   0.2   4.37   0.44   81.35   5.69   416.0   0.40   0.0555   3   -18.00   -18.00   3C105
6.85   0.40   0.019   -10.000   6.5   0.2   24.41   0.69   370.00   -12.00   13021.0   3.26   0.2104   9   0.49   0.29   3C105
25.63   -12.00   2.103   0.054   8.3   0.0   1.81   0.04   29.20   11.94   71.0   2.17   0.8847   2   -18.00   -18.00   3C105
24.86   -12.00   0.169   0.012   8.4   0.1   9.47   0.44   159.93   4.41   1960.0   4.98   0.4430   1   -18.00   -18.00   3C105
33.06   -12.00   2.883   0.075   10.5   0.0   1.97   0.04   35.02   9.58   84.0   3.87   1.0631   0   -18.00   -18.00   3C105
10.31   1.04   0.041   -10.000   0.8   0.2   4.53   0.53   250.00   -12.00   448.0   0.91   0.1400   9   0.50   0.29   3C109
8.52   1.05   0.003   -10.000   2.4   0.6   26.59   1.78   3020.00   -12.00   15456.0   4.40   0.6163   9   0.49   0.29   3C109
22.33   -12.00   0.381   0.040   5.0   0.2   3.48   0.26   70.49   4.42   265.0   1.82   0.2598   1   -18.00   -18.00   3C109
62.73   -12.00   1.979   0.037   9.3   0.1   4.35   0.18   72.79   2.64   412.0   12.19   0.7064   0   -18.00   -18.00   3C109
27.80   -12.00   0.344   0.028   13.5   0.1   2.35   0.16   95.41   3.47   120.0   1.50   0.1678   2   -18.00   -18.00   3C109
2.15   0.28   0.007   -10.000   -19.1   1.1   17.07   2.91   290.00   -12.00   6371.0   0.73   0.1527   9   0.50   0.29   3C120
5.99   1.35   0.001   -10.000   5.2   2.2   20.35   4.53   4130.00   -12.00   9050.0   2.27   0.7491   9   0.50   0.29   3C120
19.32   -12.00   0.736   0.010   6.2   0.0   1.33   0.02   37.08   6.86   38.0   0.71   0.1310   0   -18.00   -18.00   3C120
